Processing molecule: uracil
Running with beta = 40
Running with l = 210
Starting Davidson with n_aux = 840, l_buffer = 410, thresh = 0.0015, max_iter = 500
Iter 1: V_size = 42, Converged = 0, ‖r‖ (largest λ) = 1.4440469943908738
712: 0.5709285478 (computed) - 0.5709285479 (exact) = -1.6952e-11
713: 0.5691808379 (computed) - 0.5691808379 (exact) = -1.6873e-11
714: 0.5685884775 (computed) - 0.5685884775 (exact) = -1.5736e-11
715: 0.5681348615 (computed) - 0.5681348615 (exact) = -1.6791e-11
716: 0.5670910948 (computed) - 0.5670910948 (exact) = -1.8217e-11
717: 0.5656669404 (computed) - 0.5656669404 (exact) = -1.7405e-11
718: 0.5648591400 (computed) - 0.5648591415 (exact) = -1.5223e-09
719: 0.5644186605 (computed) - 0.5644186605 (exact) = -1.9054e-11
720: 0.5631854717 (computed) - 0.5631854718 (exact) = -1.8392e-11
721: 0.5618897388 (computed) - 0.5618897388 (exact) = -1.5387e-11
722: 0.5608131559 (computed) - 0.5608131559 (exact) = -1.9150e-11
723: 0.5597752991 (computed) - 0.5597752991 (exact) = -1.8825e-11
724: 0.5590432458 (computed) - 0.5590432458 (exact) = -2.1888e-11
725: 0.5585872085 (computed) - 0.5585872085 (exact) = -1.9642e-11
726: 0.5573019973 (computed) - 0.5573019973 (exact) = -1.6050e-11
727: 0.5557897412 (computed) - 0.5557897413 (exact) = -2.1106e-11
728: 0.5553006935 (computed) - 0.5553006935 (exact) = -2.0819e-11
729: 0.5536541118 (computed) - 0.5536541118 (exact) = -1.7762e-11
730: 0.5521604070 (computed) - 0.5521604071 (exact) = -2.0967e-11
731: 0.5508930215 (computed) - 0.5508930216 (exact) = -1.8284e-11
732: 0.5499562138 (computed) - 0.5499562138 (exact) = -2.1374e-11
733: 0.5490851147 (computed) - 0.5490851147 (exact) = -1.8466e-11
734: 0.5477706016 (computed) - 0.5477706016 (exact) = -2.2760e-11
735: 0.5471368426 (computed) - 0.5471368427 (exact) = -1.8701e-11
736: 0.5457927265 (computed) - 0.5457927266 (exact) = -2.3483e-11
737: 0.5443114174 (computed) - 0.5443114174 (exact) = -2.2421e-11
738: 0.5440407824 (computed) - 0.5440407824 (exact) = -2.0712e-11
739: 0.5427450829 (computed) - 0.5427450829 (exact) = -1.8063e-11
740: 0.5419477326 (computed) - 0.5419477327 (exact) = -1.9487e-11
741: 0.5400139857 (computed) - 0.5400139857 (exact) = -1.9635e-11
742: 0.5383001944 (computed) - 0.5383001944 (exact) = -2.2650e-11
743: 0.5380504914 (computed) - 0.5380504915 (exact) = -2.4686e-11
744: 0.5369828446 (computed) - 0.5369828446 (exact) = -2.2885e-11
745: 0.5364507584 (computed) - 0.5364507584 (exact) = -2.3468e-11
746: 0.5353742332 (computed) - 0.5353742333 (exact) = -2.3918e-11
747: 0.5346212061 (computed) - 0.5346212061 (exact) = -2.3066e-11
748: 0.5335299546 (computed) - 0.5335299546 (exact) = -2.1878e-11
749: 0.5328623538 (computed) - 0.5328623538 (exact) = -2.4606e-11
750: 0.5322219378 (computed) - 0.5322219379 (exact) = -2.1809e-11
751: 0.5314262810 (computed) - 0.5314262810 (exact) = -2.5356e-11
752: 0.5303695767 (computed) - 0.5303695767 (exact) = -2.3099e-11
753: 0.5291528607 (computed) - 0.5291528607 (exact) = -2.0764e-11
754: 0.5286250758 (computed) - 0.5286250758 (exact) = -2.7947e-11
755: 0.5278523677 (computed) - 0.5278523677 (exact) = -2.0771e-11
756: 0.5274386361 (computed) - 0.5274386361 (exact) = -3.3092e-11
757: 0.5268985471 (computed) - 0.5268985471 (exact) = -2.7889e-11
758: 0.5262833710 (computed) - 0.5262833710 (exact) = -2.8672e-11
759: 0.5254862015 (computed) - 0.5254862015 (exact) = -3.0329e-11
760: 0.5248509098 (computed) - 0.5248509099 (exact) = -3.1363e-11
761: 0.5243140867 (computed) - 0.5243140867 (exact) = -2.9621e-11
762: 0.5237347676 (computed) - 0.5237347676 (exact) = -2.4151e-11
763: 0.5228360223 (computed) - 0.5228360223 (exact) = -2.6969e-11
764: 0.5214995021 (computed) - 0.5214995021 (exact) = -2.8387e-11
765: 0.5200256229 (computed) - 0.5200256229 (exact) = -2.3880e-11
766: 0.5192162655 (computed) - 0.5192162655 (exact) = -2.7698e-11
767: 0.5186952571 (computed) - 0.5186952572 (exact) = -3.0431e-11
768: 0.5184208594 (computed) - 0.5184208594 (exact) = -2.7897e-11
769: 0.5173549571 (computed) - 0.5173549571 (exact) = -3.0724e-11
770: 0.5162246363 (computed) - 0.5162246363 (exact) = -2.7124e-11
771: 0.5154634155 (computed) - 0.5154634156 (exact) = -2.6769e-11
772: 0.5137982696 (computed) - 0.5137982697 (exact) = -3.3095e-11
773: 0.5130628855 (computed) - 0.5130628855 (exact) = -2.7168e-11
774: 0.5123107213 (computed) - 0.5123107213 (exact) = -3.4581e-11
775: 0.5113153087 (computed) - 0.5113153087 (exact) = -3.0924e-11
776: 0.5107638850 (computed) - 0.5107638850 (exact) = -3.1206e-11
777: 0.5095657365 (computed) - 0.5095657366 (exact) = -2.6676e-11
778: 0.5090079500 (computed) - 0.5090079500 (exact) = -2.8132e-11
779: 0.5054376653 (computed) - 0.5054376654 (exact) = -3.1696e-11
780: 0.5035243171 (computed) - 0.5035243172 (exact) = -3.7946e-11
781: 0.5033093842 (computed) - 0.5033093843 (exact) = -3.1719e-11
782: 0.5016178113 (computed) - 0.5016178113 (exact) = -3.2906e-11
783: 0.5006651472 (computed) - 0.5006651472 (exact) = -3.0359e-11
784: 0.5001353033 (computed) - 0.5001353034 (exact) = -3.0177e-11
785: 0.4994039137 (computed) - 0.4994039138 (exact) = -3.0728e-11
786: 0.4981428628 (computed) - 0.4981428629 (exact) = -3.9384e-11
787: 0.4973500295 (computed) - 0.4973500295 (exact) = -3.4681e-11
788: 0.4969596705 (computed) - 0.4969596706 (exact) = -3.5813e-11
789: 0.4958179895 (computed) - 0.4958179895 (exact) = -4.2719e-11
790: 0.4944375809 (computed) - 0.4944375809 (exact) = -3.6760e-11
791: 0.4931544681 (computed) - 0.4931544682 (exact) = -3.5067e-11
792: 0.4926627877 (computed) - 0.4926627877 (exact) = -3.6058e-11
793: 0.4922129323 (computed) - 0.4922129323 (exact) = -4.3102e-11
794: 0.4910435934 (computed) - 0.4910435934 (exact) = -3.4777e-11
795: 0.4905044666 (computed) - 0.4905044666 (exact) = -4.0409e-11
796: 0.4899726119 (computed) - 0.4899726120 (exact) = -3.5606e-11
797: 0.4889377180 (computed) - 0.4889377181 (exact) = -4.4184e-11
798: 0.4869456941 (computed) - 0.4869456941 (exact) = -4.0424e-11
799: 0.4857517640 (computed) - 0.4857517640 (exact) = -3.5677e-11
800: 0.4845158554 (computed) - 0.4845158554 (exact) = -3.8645e-11
801: 0.4836172706 (computed) - 0.4836172707 (exact) = -3.7863e-11
802: 0.4824499616 (computed) - 0.4824499616 (exact) = -4.3208e-11
803: 0.4815001370 (computed) - 0.4815001370 (exact) = -4.2797e-11
804: 0.4801388923 (computed) - 0.4801388923 (exact) = -4.1400e-11
805: 0.4790809834 (computed) - 0.4790809835 (exact) = -4.2562e-11
806: 0.4786630045 (computed) - 0.4786630046 (exact) = -4.1661e-11
807: 0.4781017148 (computed) - 0.4781017148 (exact) = -4.1882e-11
808: 0.4765050245 (computed) - 0.4765050245 (exact) = -4.9318e-11
809: 0.4760426102 (computed) - 0.4760426102 (exact) = -4.2700e-11
810: 0.4748012601 (computed) - 0.4748012602 (exact) = -4.1104e-11
811: 0.4745801497 (computed) - 0.4745801497 (exact) = -3.9953e-11
812: 0.4741732680 (computed) - 0.4741732680 (exact) = -5.1171e-11
813: 0.4730604038 (computed) - 0.4730604038 (exact) = -4.3229e-11
814: 0.4709620652 (computed) - 0.4709620653 (exact) = -4.6232e-11
815: 0.4703873555 (computed) - 0.4703873555 (exact) = -4.6761e-11
816: 0.4699435013 (computed) - 0.4699435014 (exact) = -4.5870e-11
817: 0.4681185208 (computed) - 0.4681185208 (exact) = -4.1656e-11
818: 0.4669055036 (computed) - 0.4669055037 (exact) = -5.2491e-11
819: 0.4667912456 (computed) - 0.4667912457 (exact) = -4.1637e-11
820: 0.4659646685 (computed) - 0.4659646686 (exact) = -4.6716e-11
821: 0.4648206458 (computed) - 0.4648206458 (exact) = -5.6041e-11
822: 0.4616455399 (computed) - 0.4616455399 (exact) = -5.3513e-11
823: 0.4602174229 (computed) - 0.4602174230 (exact) = -5.2030e-11
824: 0.4595665212 (computed) - 0.4595665213 (exact) = -5.0346e-11
825: 0.4587616983 (computed) - 0.4587616983 (exact) = -5.1239e-11
826: 0.4584777539 (computed) - 0.4584777540 (exact) = -5.2290e-11
827: 0.4573691522 (computed) - 0.4573691523 (exact) = -5.3448e-11
828: 0.4563830048 (computed) - 0.4563830048 (exact) = -5.4616e-11
829: 0.4561307203 (computed) - 0.4561307203 (exact) = -5.5798e-11
830: 0.4550478632 (computed) - 0.4550478632 (exact) = -4.2834e-11
831: 0.4542580167 (computed) - 0.4542580167 (exact) = -5.4273e-11
832: 0.4533633054 (computed) - 0.4533633054 (exact) = -5.6437e-11
833: 0.4529274724 (computed) - 0.4529274725 (exact) = -4.5662e-11
834: 0.4514970595 (computed) - 0.4514970596 (exact) = -5.2374e-11
835: 0.4498437103 (computed) - 0.4498437104 (exact) = -5.7292e-11
836: 0.4492538120 (computed) - 0.4492538121 (exact) = -5.1712e-11
837: 0.4485967713 (computed) - 0.4485967714 (exact) = -5.7905e-11
838: 0.4477290108 (computed) - 0.4477290109 (exact) = -6.2137e-11
839: 0.4470996909 (computed) - 0.4470996909 (exact) = -6.1025e-11
840: 0.4465149497 (computed) - 0.4465149498 (exact) = -7.0552e-11
841: 0.4455195917 (computed) - 0.4455195918 (exact) = -5.9008e-11
842: 0.4447503409 (computed) - 0.4447503409 (exact) = -6.5041e-11
843: 0.4443992178 (computed) - 0.4443992178 (exact) = -5.0352e-11
844: 0.4436772983 (computed) - 0.4436772984 (exact) = -6.3605e-11
845: 0.4425613297 (computed) - 0.4425613297 (exact) = -4.7716e-11
846: 0.4422136483 (computed) - 0.4422136484 (exact) = -6.5380e-11
847: 0.4414410564 (computed) - 0.4414410565 (exact) = -5.9512e-11
848: 0.4394826077 (computed) - 0.4394826078 (exact) = -6.9907e-11
849: 0.4389083756 (computed) - 0.4389083757 (exact) = -6.1036e-11
850: 0.4384755658 (computed) - 0.4384755659 (exact) = -5.4751e-11
851: 0.4372173369 (computed) - 0.4372173370 (exact) = -7.6637e-11
852: 0.4361295825 (computed) - 0.4361295825 (exact) = -6.1660e-11
853: 0.4356272470 (computed) - 0.4356272471 (exact) = -6.4872e-11
854: 0.4336297367 (computed) - 0.4336297367 (exact) = -6.2361e-11
855: 0.4329140961 (computed) - 0.4329140962 (exact) = -6.6318e-11
856: 0.4326363995 (computed) - 0.4326363996 (exact) = -6.6680e-11
857: 0.4321831906 (computed) - 0.4321831906 (exact) = -6.8895e-11
858: 0.4318573154 (computed) - 0.4318573155 (exact) = -6.1576e-11
859: 0.4303431266 (computed) - 0.4303431266 (exact) = -6.7545e-11
860: 0.4298558189 (computed) - 0.4298558189 (exact) = -7.0820e-11
861: 0.4286062004 (computed) - 0.4286062004 (exact) = -6.3783e-11
862: 0.4276555894 (computed) - 0.4276555894 (exact) = -7.0094e-11
863: 0.4264633911 (computed) - 0.4264633912 (exact) = -6.9052e-11
864: 0.4261289438 (computed) - 0.4261289439 (exact) = -6.8013e-11
865: 0.4259578125 (computed) - 0.4259578126 (exact) = -7.4044e-11
866: 0.4241615902 (computed) - 0.4241615902 (exact) = -5.9402e-11
867: 0.4234748098 (computed) - 0.4234748098 (exact) = -5.8062e-11
868: 0.4229249841 (computed) - 0.4229249842 (exact) = -7.5043e-11
869: 0.4225496062 (computed) - 0.4225496062 (exact) = -7.2611e-11
870: 0.4210520150 (computed) - 0.4210520151 (exact) = -7.1311e-11
871: 0.4200003634 (computed) - 0.4200003635 (exact) = -8.1251e-11
872: 0.4192789150 (computed) - 0.4192789151 (exact) = -8.5992e-11
873: 0.4188404685 (computed) - 0.4188404685 (exact) = -6.7848e-11
874: 0.4178807383 (computed) - 0.4178807384 (exact) = -6.7808e-11
875: 0.4174173547 (computed) - 0.4174173548 (exact) = -7.7271e-11
876: 0.4171430100 (computed) - 0.4171430101 (exact) = -7.9688e-11
877: 0.4163278300 (computed) - 0.4163278301 (exact) = -7.3219e-11
878: 0.4156724134 (computed) - 0.4156724135 (exact) = -8.4936e-11
879: 0.4147911715 (computed) - 0.4147911716 (exact) = -7.8430e-11
880: 0.4138559596 (computed) - 0.4138559597 (exact) = -8.8264e-11
881: 0.4134835627 (computed) - 0.4134835628 (exact) = -7.7016e-11
882: 0.4118568882 (computed) - 0.4118568882 (exact) = -7.4986e-11
883: 0.4118221028 (computed) - 0.4118221029 (exact) = -7.6614e-11
884: 0.4117943070 (computed) - 0.4117943071 (exact) = -8.6700e-11
885: 0.4102605228 (computed) - 0.4102605229 (exact) = -9.2611e-11
886: 0.4099551417 (computed) - 0.4099551418 (exact) = -7.9075e-11
887: 0.4095007280 (computed) - 0.4095007281 (exact) = -8.2391e-11
888: 0.4085724643 (computed) - 0.4085724643 (exact) = -7.2128e-11
889: 0.4079844629 (computed) - 0.4079844630 (exact) = -7.8863e-11
890: 0.4070834108 (computed) - 0.4070834109 (exact) = -1.0553e-10
891: 0.4063307712 (computed) - 0.4063307713 (exact) = -8.5366e-11
892: 0.4054818537 (computed) - 0.4054818538 (exact) = -1.0026e-10
893: 0.4046822190 (computed) - 0.4046822191 (exact) = -9.1307e-11
894: 0.4034412302 (computed) - 0.4034412303 (exact) = -1.1177e-10
895: 0.4025579474 (computed) - 0.4025579475 (exact) = -9.7903e-11
896: 0.4023881691 (computed) - 0.4023881692 (exact) = -8.9724e-11
897: 0.4014393440 (computed) - 0.4014393441 (exact) = -1.0670e-10
898: 0.4010194600 (computed) - 0.4010194601 (exact) = -9.2390e-11
899: 0.4002284466 (computed) - 0.4002284467 (exact) = -8.1285e-11
900: 0.3990136567 (computed) - 0.3990136568 (exact) = -8.4005e-11
901: 0.3984590949 (computed) - 0.3984590950 (exact) = -9.4515e-11
902: 0.3980390400 (computed) - 0.3980390401 (exact) = -9.3741e-11
903: 0.3973592921 (computed) - 0.3973592922 (exact) = -9.2323e-11
904: 0.3966500754 (computed) - 0.3966500755 (exact) = -1.0183e-10
905: 0.3959768576 (computed) - 0.3959768577 (exact) = -1.0622e-10
906: 0.3956312917 (computed) - 0.3956312918 (exact) = -9.1897e-11
907: 0.3953062360 (computed) - 0.3953062361 (exact) = -9.8829e-11
908: 0.3944101838 (computed) - 0.3944101839 (exact) = -8.4803e-11
909: 0.3935719369 (computed) - 0.3935719370 (exact) = -9.5562e-11
910: 0.3925002754 (computed) - 0.3925002755 (exact) = -9.4951e-11
911: 0.3916190632 (computed) - 0.3916190633 (exact) = -1.0524e-10
912: 0.3914374369 (computed) - 0.3914374370 (exact) = -1.2243e-10
913: 0.3911086757 (computed) - 0.3911086758 (exact) = -9.2071e-11
914: 0.3900363190 (computed) - 0.3900363191 (exact) = -1.1526e-10
915: 0.3896653926 (computed) - 0.3896653927 (exact) = -8.7803e-11
916: 0.3890736816 (computed) - 0.3890736817 (exact) = -9.9611e-11
917: 0.3881154629 (computed) - 0.3881154630 (exact) = -8.6282e-11
918: 0.3872564966 (computed) - 0.3872564967 (exact) = -1.0034e-10
919: 0.3857809372 (computed) - 0.3857809373 (exact) = -1.1476e-10
920: 0.3852149264 (computed) - 0.3852149265 (exact) = -1.0022e-10
921: 0.3849055900 (computed) - 0.3849055901 (exact) = -1.0804e-10
922: 0.3839409209 (computed) - 0.3839409210 (exact) = -1.1791e-10
923: 0.3834934968 (computed) - 0.3834934969 (exact) = -9.6465e-11
924: 0.3830875760 (computed) - 0.3830875761 (exact) = -1.2516e-10
925: 0.3813094681 (computed) - 0.3813094682 (exact) = -1.1110e-10
926: 0.3807510186 (computed) - 0.3807510187 (exact) = -1.0874e-10
927: 0.3799557906 (computed) - 0.3799557907 (exact) = -1.0006e-10
928: 0.3793903141 (computed) - 0.3793903142 (exact) = -1.0104e-10
929: 0.3786836974 (computed) - 0.3786836975 (exact) = -1.0520e-10
930: 0.3782508559 (computed) - 0.3782508560 (exact) = -1.1052e-10
931: 0.3781115724 (computed) - 0.3781115725 (exact) = -1.0805e-10
932: 0.3768319054 (computed) - 0.3768319056 (exact) = -1.2080e-10
933: 0.3756839480 (computed) - 0.3756839481 (exact) = -1.0103e-10
934: 0.3747089907 (computed) - 0.3747089908 (exact) = -1.0563e-10
935: 0.3744596463 (computed) - 0.3744596464 (exact) = -1.2121e-10
936: 0.3735783936 (computed) - 0.3735783937 (exact) = -1.0288e-10
937: 0.3725918703 (computed) - 0.3725918704 (exact) = -1.2030e-10
938: 0.3720029467 (computed) - 0.3720029468 (exact) = -1.2312e-10
939: 0.3716386201 (computed) - 0.3716386202 (exact) = -1.3185e-10
940: 0.3714390259 (computed) - 0.3714390260 (exact) = -1.3201e-10
941: 0.3707372648 (computed) - 0.3707372649 (exact) = -1.1541e-10
942: 0.3697759993 (computed) - 0.3697759994 (exact) = -9.2721e-11
943: 0.3690343628 (computed) - 0.3690343629 (exact) = -1.2671e-10
944: 0.3684909998 (computed) - 0.3684909999 (exact) = -1.3658e-10
945: 0.3677551273 (computed) - 0.3677551274 (exact) = -1.3624e-10
946: 0.3674344925 (computed) - 0.3674344926 (exact) = -1.2403e-10
947: 0.3668995259 (computed) - 0.3668995261 (exact) = -1.2928e-10
948: 0.3660685653 (computed) - 0.3660685653 (exact) = -7.3619e-11
949: 0.3657497568 (computed) - 0.3657497569 (exact) = -7.4152e-11
950: 0.3652833295 (computed) - 0.3652833296 (exact) = -1.0604e-10
951: 0.3640624607 (computed) - 0.3640624607 (exact) = -6.9184e-11
952: 0.3630857825 (computed) - 0.3630857825 (exact) = -7.4844e-11
953: 0.3622016122 (computed) - 0.3622016123 (exact) = -8.1458e-11
954: 0.3617415811 (computed) - 0.3617415812 (exact) = -8.4003e-11
955: 0.3613849396 (computed) - 0.3613849397 (exact) = -9.9000e-11
956: 0.3613132698 (computed) - 0.3613132699 (exact) = -7.3395e-11
957: 0.3607308898 (computed) - 0.3607308899 (exact) = -9.1776e-11
958: 0.3598145628 (computed) - 0.3598145629 (exact) = -7.1512e-11
959: 0.3593019541 (computed) - 0.3593019542 (exact) = -9.6375e-11
960: 0.3589177624 (computed) - 0.3589177625 (exact) = -9.2367e-11
961: 0.3583043054 (computed) - 0.3583043054 (exact) = -7.8489e-11
962: 0.3574151860 (computed) - 0.3574151861 (exact) = -6.4092e-11
963: 0.3565522037 (computed) - 0.3565522037 (exact) = -6.3596e-11
964: 0.3560725466 (computed) - 0.3560725467 (exact) = -6.6562e-11
965: 0.3553645372 (computed) - 0.3553645372 (exact) = -6.1431e-11
966: 0.3549754178 (computed) - 0.3549754179 (exact) = -6.1194e-11
967: 0.3541879865 (computed) - 0.3541879866 (exact) = -7.6116e-11
968: 0.3539834066 (computed) - 0.3539834066 (exact) = -6.1735e-11
969: 0.3535406973 (computed) - 0.3535406974 (exact) = -6.9175e-11
970: 0.3523441582 (computed) - 0.3523441583 (exact) = -6.7207e-11
971: 0.3514019641 (computed) - 0.3514019642 (exact) = -6.0980e-11
972: 0.3509206223 (computed) - 0.3509206223 (exact) = -5.7923e-11
973: 0.3501401684 (computed) - 0.3501401685 (exact) = -6.1706e-11
974: 0.3499331208 (computed) - 0.3499331209 (exact) = -5.7938e-11
975: 0.3489194207 (computed) - 0.3489194207 (exact) = -7.1138e-11
976: 0.3482995956 (computed) - 0.3482995957 (exact) = -5.7101e-11
977: 0.3478483869 (computed) - 0.3478483870 (exact) = -5.6864e-11
978: 0.3472214434 (computed) - 0.3472214435 (exact) = -6.3651e-11
979: 0.3464081655 (computed) - 0.3464081656 (exact) = -6.2529e-11
980: 0.3454965807 (computed) - 0.3454965808 (exact) = -6.1847e-11
981: 0.3449554363 (computed) - 0.3449554364 (exact) = -6.4574e-11
982: 0.3445798467 (computed) - 0.3445798467 (exact) = -5.6459e-11
983: 0.3440318108 (computed) - 0.3440318109 (exact) = -6.5605e-11
984: 0.3435233140 (computed) - 0.3435233141 (exact) = -6.7481e-11
985: 0.3428984792 (computed) - 0.3428984793 (exact) = -6.8002e-11
986: 0.3418466876 (computed) - 0.3418466877 (exact) = -5.9825e-11
987: 0.3412464300 (computed) - 0.3412464300 (exact) = -5.1262e-11
988: 0.3402321306 (computed) - 0.3402321307 (exact) = -5.5954e-11
989: 0.3400916878 (computed) - 0.3400916879 (exact) = -6.7829e-11
990: 0.3398264874 (computed) - 0.3398264875 (exact) = -6.9436e-11
991: 0.3392935851 (computed) - 0.3392935852 (exact) = -6.4013e-11
992: 0.3384755654 (computed) - 0.3384755655 (exact) = -6.2796e-11
993: 0.3376562282 (computed) - 0.3376562283 (exact) = -6.6874e-11
994: 0.3372147789 (computed) - 0.3372147790 (exact) = -5.9871e-11
995: 0.3363157631 (computed) - 0.3363157632 (exact) = -6.4078e-11
996: 0.3356929481 (computed) - 0.3356929481 (exact) = -6.7781e-11
997: 0.3354190777 (computed) - 0.3354190777 (exact) = -7.0388e-11
998: 0.3345884973 (computed) - 0.3345884974 (exact) = -6.9567e-11
999: 0.3337741206 (computed) - 0.3337741207 (exact) = -7.7845e-11
1000: 0.3334132872 (computed) - 0.3334132873 (exact) = -7.8142e-11
1001: 0.3331405961 (computed) - 0.3331405962 (exact) = -6.4235e-11
1002: 0.3326205984 (computed) - 0.3326205984 (exact) = -5.8318e-11
1003: 0.3320303273 (computed) - 0.3320303274 (exact) = -7.2039e-11
1004: 0.3313042893 (computed) - 0.3313042894 (exact) = -7.6737e-11
1005: 0.3305725118 (computed) - 0.3305725119 (exact) = -6.6455e-11
1006: 0.3302416402 (computed) - 0.3302416402 (exact) = -6.1941e-11
1007: 0.3298346569 (computed) - 0.3298346570 (exact) = -6.4264e-11
1008: 0.3297349737 (computed) - 0.3297349737 (exact) = -8.4049e-11
1009: 0.3292381233 (computed) - 0.3292381234 (exact) = -7.9783e-11
1010: 0.3286488623 (computed) - 0.3286488623 (exact) = -6.3168e-11
1011: 0.3283673836 (computed) - 0.3283673837 (exact) = -6.4516e-11
1012: 0.3275939702 (computed) - 0.3275939702 (exact) = -6.3224e-11
1013: 0.3272225436 (computed) - 0.3272225437 (exact) = -6.9868e-11
1014: 0.3269773267 (computed) - 0.3269773268 (exact) = -6.5426e-11
1015: 0.3264043079 (computed) - 0.3264043080 (exact) = -7.7923e-11
1016: 0.3257414299 (computed) - 0.3257414300 (exact) = -7.5550e-11
1017: 0.3248313222 (computed) - 0.3248313223 (exact) = -7.1674e-11
1018: 0.3246988041 (computed) - 0.3246988042 (exact) = -6.4339e-11
